id,type,sub_type,name,description,year,lat,long,evacuated,homeless,injuries,deaths,insured_cost,homes_damaged,homes_destroyed,regions,url,severity,cost_2011
622,Natural,Heatwave,Heatwave Dec 1939,"In the summer of 1939 - 1940 it is estimated that 112 people died as a result of a heatwave.  Mortality during heatwaves can be difficult to measure, as deaths tend to occur from exacerbations of chronic medical conditions as well as direct heat related illness, particularly in the frail and elderly. Excess mortality provides a measure of impact, but does not provide information specifically on underlying cause of death (Victorian Government, January 2009 Heatwave in Victoria: an Assessment of Health Impacts).  It is imperative that heatwaves are included in the disaster information, however, for reasons outlined above accurate statistics as to the actual numbers of deaths and injuries in most instances cannot be provided.",1939,-23.55391693,148.15612790,,,,112,,,,AUS,http://www.emknowledge.gov.au/resource/?id=622,"$448,000,000.00",$0.00
60,Natural,Heatwave,Heatwave Dec 1909,"In the summer of 1909 - 1910 it is estimated that 109 people died as a result of a heatwave.  Mortality during heatwaves can be difficult to measure, as deaths tend to occur from exacerbations of chronic medical conditions as well as direct heat related illness, particularly in the frail and elderly. Excess mortality provides a measure of impact, but does not provide information specifically on underlying cause of death (Victorian Government, January 2009 Heatwave in Victoria: an Assessment of Health Impacts).  It is imperative that heatwaves are included in the disaster information, however, for reasons outlined above accurate statistics as to the actual numbers of deaths and injuries in most instances cannot be provided.",1909,-33.87330246,151.20706180,,,,109,,,,AUS,http://www.emknowledge.gov.au/resource/?id=60,"$436,000,000.00",$0.00
14,Natural,Storm/Hail,Hunter Valley,"On 31 October 2006 at Hexham in the Hunter Valley, a thunderstorm produced hail 4 cm in diameter. The hail damaged up to 10,000 motor vehicles and stripped leaves off trees.  At Wallsend a thunderstorm produced 4 cm hail, at Kahibah strong winds and 2 cm hail was reported and at New Lambton hail 3-4 cm in diameter was reported. The SES received more than 257 calls for assistance in the Newcastle city area.  The Insurance Council of Australia estimated the 2006 damage at $51 million, with the 2011 estimated normalised cost of $60 million.",2006,-32.82806015,151.68470760,,,,,"$51,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=14,"$51,000,000.00",$0.00
624,Natural,Heatwave,Heatwave Dec 1972,"In the summer of 1972 - 1973 it is estimated that 99 people died as a result of a heatwave.  Mortality during heatwaves can be difficult to measure, as deaths tend to occur from exacerbations of chronic medical conditions as well as direct heat related illness, particularly in the frail and elderly. Excess mortality provides a measure of impact, but does not provide information specifically on underlying cause of death (Victorian Government, January 2009 Heatwave in Victoria: an Assessment of Health Impacts).  It is imperative that heatwaves are included in the disaster information, however, for reasons outlined above accurate statistics as to the actual numbers of deaths and injuries in most instances cannot be provided.",1972,-34.20612335,142.13613890,,,,99,,,,AUS,http://www.emknowledge.gov.au/resource/?id=624,"$396,000,000.00",$0.00
623,Natural,Heatwave,Heatwave Dec 1959,"In the summer of 1959 - 1960 it is estimated that 98 people died as a result of a heatwave.  Mortality during heatwaves can be difficult to measure, as deaths tend to occur from exacerbations of chronic medical conditions as well as direct heat related illness, particularly in the frail and elderly. Excess mortality provides a measure of impact, but does not provide information specifically on underlying cause of death (Victorian Government, January 2009 Heatwave in Victoria: an Assessment of Health Impacts).  It is imperative that heatwaves are included in the disaster information, however, for reasons outlined above accurate statistics as to the actual numbers of deaths and injuries in most instances cannot be provided.",1959,-27.47103882,153.02319340,,,,98,,,,AUS,http://www.emknowledge.gov.au/resource/?id=623,"$392,000,000.00",$0.00
219,Natural,Storm/Hail,Western Sydney,"On 3 October 1986 a severe hailstorm spread over Western Sydney. Hail stones of up to 6 cm caused damage to hundreds of homes and ten people sustained injury.  The Insurance Council of Australia estimated the 1999 damage at $104 million, with the 2011 estimated normalised cost of $638 million.",1986,-33.81459808,151.00312810,,120,10,,"$104,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=219,"$121,000,000.00",$0.00
192,Natural,Storm/Hail,Singleton,"In the afternoon of 11 December 1996, Singleton in the upper Hunter Valley experienced a severe storm. Hailstones as large as 7 cm penetrated roofs and smashed windows for a period up to fifteen minutes exposing houses to flooding from subsequent large downpours of rain. The storm damaged 700 houses in Singleton and surrounding areas. Approximately 2000 vehicles were seriously damaged and more than 50 cars written off completely.  Damage also occurred to crops; grape, barley, lucerne and other market garden enterprises.  The Insurance Council of Australia estimated the 1996 damage at $49 million, with the 2011 estimated normalised cost of $149 million.",1996,-32.56196976,151.17532350,,,,,"$49,000,000.00",700,,NSW,http://www.emknowledge.gov.au/resource/?id=192,"$49,000,000.00",$0.00
460,Natural,Storm/Hail,Port Broughton,"On 14 November 1979 Port Broughton sustained damaged by a line of ferocious storms that hit south-eastern South Australia. Very strong winds and hail ruined solid brick houses, holiday shacks and caravans. Cars were pushed sideways along the road. Pine trees up to 30 m tall were uprooted.  There was no loss of life during the event which was considered to be amazing. Eleven people were injured requiring hospital admission, 60 others required hospital treatment.  While Port Broughton incurred the most damage, other areas were also affected by this weather event. Destruction was felt from the mid north to northern Adelaide Plains. Clare experienced severe damage; houses lost their roofs and sheds were demolished in the high winds. Likewise the northern suburbs of Adelaide saw houses unroofed and the trees blown over in areas such Salisbury North, Parafield Gardens, and Munno Para.  The agriculture industry was severely impacted with crops damaged, glass houses broken, grape vines stripped, storage tanks squashed, orchards destroyed and many farmers livelihoods built up over many years were lost within ten minutes.  According to the Bureau of Meteorology Regional Forecasting Centre, the thunderstorm triggered by the trough line that extended across Yorke Peninsula moved over Port Broughton and produced destructive winds. The winds at all levels through the atmosphere were very strong. A thunderstorm is classified as severe if it produces wind gusts of 90 km per hour of more. On this day gusts were much higher with reports of 135 km per hour to 160 km per hour. Isolated large hail coming from very cold air high above the earth's surface was rapidly transported to the surface by downdrafts and accompanied the thunderstorms associated with the trough immediately to the east causing damage to some of Adelaide&rsquo;s northern suburbs.  The Insurance Council of Australia estimated the 1979 damage at $10 million, with the 2011 normalised cost of $92 million.",1979,-33.60050201,137.93331910,,150,71,,"$10,000,000.00",,,SA,http://www.emknowledge.gov.au/resource/?id=460,"$60,500,000.00",$0.00
35,Natural,Storm/Hail,Sydney Jan 1937,"On 25 January 1937 a severe storm developed near Castle Hill and moved south-east causing damage in the areas of Ryde, Rydalmere, Homebush, Concord, Strathfield, Burwood, Marrickville, Mascot and Botany Bay. Four people died and many were injured as a result of this storm.",1937,-33.87315750,151.20693970,,,,4,,,,NSW,http://www.emknowledge.gov.au/resource/?id=35,"$16,000,000.00",$0.00
302,Natural,Storm/Hail,Sydney and Blue Mountains,"A severe storm moved across the Blue Mountains and into Sydney, northern suburbs and beaches on the 20 November 1994 resulting in considerable damage. Trees were uprooted, houses and cars damaged, powerlines fell and some buildings collapsed. Thousands of houses lost power. Two injuries reportedly occurred during the storm and two people drowned on the Harbour in strong winds when their sailing skiff capsized. The storm moved into western Sydney and while the impact was not as severe as in the north, power was lost to thousands of homes and rail services were cut in some areas.  Property damage was also reported from rural areas including Narromine and Dubbo where wind gusts were recorded up to 139 km per hour.  The Insurance Council of Australia estimated the 1994 damage at $29 million, with the 2011 estimated normalised cost of $100 million.",1994,-33.91601181,150.99227910,,,2,2,"$29,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=302,"$38,000,000.00",$0.00
415,Natural,Storm/Hail,Sydney Jan 1977,"On 21 January 1977 severe thunderstorms spread over New South Wales, affecting mainly the Sydney regions of Bankstown and Richmond. Winds reached 124 km per hour and there was one fatality.  The Insurance Council of Australia estimated the 1977 damage at $15 million, with the 2011 estimated normalised cost of $244 million.",1977,-33.80190277,150.94416810,,,,1,"$15,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=415,"$19,000,000.00",$0.00
24,Natural,Storm/Hail,South-East Queensland and Northern New South Wales,"In early October 2007, severe storms brought about heavy rain and caused widespread damage in south-east Queensland and northern New South Wales.  There was damage to roads, bridges, houses and buildings. The State Emergency Services (SES) provided accommodation, household repairs and replacement assistance.  The Insurance Council of Australia estimated the 2007 damage at $97 million, with the 2011 estimated normalised cost of $109 million.",2007,-28.80579758,153.27687070,,,,,"$97,000,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=24,"$97,000,000.00",$0.00
379,Natural,Storm/Hail,"New South Wales, Victoria, Australian Capital Territory, Tasmania and South Australia","At the beginning of February 2005 a low pressure system brought severe storms to eastern Australia. The weather system resulted in record rainfalls to south-east Australia and abnormally low temperatures through much of the eastern half of the country.  New South Wales  On 2 February, many areas of New South Wales and suburban Sydney experienced hail and heavy rain. Some examples are:    Kellyville, hail 5 cm,  Blacktown, hail 4 cm,  Kings Langley, hail 3 cm,  Quakers Hill, hail 3 cm,  Greystanes, heavy rain and hail 4 cm,  Potts Hill, hail 2-3 cm,  Castle Hill, hail 4-5 cm,  Greenacre, hail 4-5 cm,  St Ives, heavy rain and hail 2 cm,  Wahroona, heavy rain and hail 3 cm,  Gosford, hail 4 cm and Terrigal hail 4-5 cm.    Flash flooding was seen in Bexley (metropolitan Sydney) and in North Ryde. A thunderstorm and possible tornado caused severe local wind damage, bringing down trees and power lines, resulting in power outages to thousands of homes.  The strongest wind gusts during the storm were felt at Bathurst with 93 km per hour, Scone 93 km per hour, Kurnell 94 km per hour and Newcastle 91 km per hour.  The unseasonal cold weather brought snow to some areas of New South Wales where approximately 10-15 cm snow fell in the Snowy Mountains and temperatures reached as low as minus 5&deg;C. On the Brindabella Ranges near Canberra and on the Southern Tablelands, several centimetres of snow settled on the ground. Record low maximum and minimum temperatures occurred over this period, especially in the southern areas of the state.  Victoria  Substantial rainfall was reported in many areas of Victoria with 24 hour rainfall totals exceeding 150 mm in many places. Rainfall in the Melbourne metropolitan area exceeded 100 mm with an all time 24 hour record for Melbourne set at 120.2 mm (the previous record was 108 mm).  The highest wind gusts were recorded at Wilson's Promontory with gusts of up to 148 km per hour. In the Melbourne area wind gusts to 104 km per hour were recorded at Fawkner and Beacon.  Extensive damage to buildings was reported and over 7000 requests for assistance were received by the SES and other emergency services over the following days.  Tasmania  During this storm, Tasmania experienced widespread damage particularly from wind gusts. The strong south easterly winds caused damage from Devonport to Bridport, Scottsdale and Winnaleah in the north-east, Binalong Bay on the East Coast, and to Flinders Island in Bass Strait. Port Sorell (near Devonport) reported many homes to be badly damaged in part due to falling trees.  Approximately 25 yachts in the Tamar River broke their moorings, with 14 reportedly destroyed, causing hundreds of thousands of dollars damage.  The Bass Strait ferry Spirit of Tasmania l was forced to return to Melbourne after sustaining damage in seas estimated at 20 m. The Spirit of Tasmania II was delayed on its voyage from Devonport to Melbourne, while the Spirit of Tasmania III broke its moorings in Devonport and was also slightly damaged.  Fruit crops sustained up to 50 per cent loss; particularly apple and pear growers. Damage was also sustained to poppy and grain crops.  Strong winds battered Tasmania during this storm, some examples are; Mount Wellington 104 km per hour, Mount Read 93 km per hour, Eddystone Point 117 km per hour, Flinders Island Airport 100 km per hour, Launceston Airport 94 km per hour and Cape Bruny on Bruny Island 91 km per hour.  On 3 February substantial rainfall accompanied the storm and flooding occurred in several areas on the east coast, some suburbs of Hobart and in the south-east. The Browns River at Kingston broke its banks causing local flooding with several minor landslides also reported in the area.  South Australia  Gale force winds of up to 67 km per hour occurred at several locations in South Australia during this storm event. These occurred in Marree and briefly at Hindmarsh Island.  The Insurance Council of Australia estimated the 2005 damage for the combined states at $216.7 million, with the estimated 2011 normalised cost of $304 million.",2005,-33.71191788,150.95773320,,,,,"$216,700,000.00",,,ACT;NSW;VIC;SA,http://www.emknowledge.gov.au/resource/?id=379,"$216,700,000.00",$0.00
452,Natural,Storm/Hail,Sydney Feb 1992,"On 12 February 1992, hail stones measuring up to 7.5 cm fell in western suburbs of Girraween and Toongabbie, Sydney. Approximately 3000 homes and 7000 vehicles were damaged.  In addition, the State was ravaged by a series of severe storms including flash floods and hail which damaged homes and other buildings along the coast including Sydney and Newcastle.  The Insurance Council of Australia estimated the 1992 damage at $118 million, with the 2011 estimated normalised cost of $441 million.",1992,-33.73226166,151.12783810,,,1,,"$118,000,000.00",3000,,NSW,http://www.emknowledge.gov.au/resource/?id=452,"$118,500,000.00",$0.00
28,Natural,Storm/Hail,Orange,"On 21 January 1986 a severe hailstorm caused extensive damage to homes, farms and crops in the Orange area of the Central Tablelands. Hail of up to 7 cm in diameter was reported and over 100 motor vehicles were damaged. The Insurance Council of Australia estimated the 1986 damage at $25 million, with the 2011 estimated normalised cost of $160 million.",1986,-33.28357697,149.10127260,,,,,"$25,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=28,"$25,000,000.00",$0.00
191,Natural,Storm/Hail,Western Sydney,"On 9 November 1976, a severe hailstorm spread across the Sydney metropolitan area, focusing on the western suburbs. Wind gusts reached 96 km per hour and large hailstones ranging between one and 4.4 cm in diameter were recorded. The storm caused extensive damage to homes and vehicles and ten people sustained injuries.  The Insurance Council of Australia estimated the 1976 damage at $40 million, with the 2011 estimated normalised cost of $650 million.",1976,-33.85551834,150.86279300,,,10,,"$732,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=191,"$737,000,000.00",$0.00
34,Natural,Storm/Hail,Western Sydney,"On 18 March 1990, a hailstorm spread from Camden south-west of Sydney to Narrabeen Beach on Sydney's northern region. The hail measured up to 8 cm and caused severe damage to approximately 14,000 homes and businesses and 9000 motor vehicles. Winds reached 109 km per hour at Bankstown. Nine kilometres of power lines were brought down and roads were closed from flash flooding. The State Emergency Service received more than 3500 calls for help in the first two days after the storm with assistance being provided to approximately 2000 homes. Twenty-five people sustained serious injury.  The Insurance Council of Australia estimated the 1999 damage at $319 million, with the 2011 estimated normalised cost of $1297 million.",1990,-33.91615677,151.03575130,,100,25,,"$319,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=34,"$341,500,000.00",$0.00
608,Natural,Storm/Hail,Adelaide,"On 22 January 1991 at 7 pm a damaging hail storm occurred in Adelaide; at the time it was one of the most severe storms on record. Hailstones reached 10 cm in diameter, causing damage to motor vehicles, roof tiles and windows resulting in water damage to many houses.  The Insurance Council of Australia estimated the 1991 damage at $30 million, with the 2011 estimated normalised cost of $112 million.",1991,-34.92872620,138.59994510,,,,,"$30,000,000.00",,,SA,http://www.emknowledge.gov.au/resource/?id=608,"$30,000,000.00",$0.00
4165,Natural,Storm/Hail,Sydney Nov 1976,"On 10 November 1976, a severe hailstorm blanketed parts of Western Sydney. The worst affected suburbs were Villawood, Auburn and Lindcome, where hailstones were the size of tennis balls.  Ten people were injured and extensive damage was caused to cars, vehicles and the Auburn swimming centre, where the roof fell into the pool.",1976,-33.86086655,151.02304080,,,10,,"$40,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=4165,"$45,000,000.00",$0.00
93,Natural,Storm/Hail,Brisbane and South East Queensland,"Severe hail storms were recorded during the period 3 - 6 November 1995 in south-east Queensland. Large hail caused extensive damage to over 300 homes and many cars in Brisbane. One person died when a small boat was struck by lightning on Moreton Bay.  Many trees and powerlines fell causing widespread blackouts to approximately 100,000 homes. Large hail brought destruction to fruit, vegetable and grain crops, particularly in the Granite Belt region. Other areas seriously affected included Beenleigh and Beaudesert.  The Insurance Council of Australia estimated the 1995 damage at $40 million, with the 2011 estimated normalised cost of $166 million.",1995,-27.47093391,153.02349850,,,,1,"$40,000,000.00",300,,QLD,http://www.emknowledge.gov.au/resource/?id=93,"$44,000,000.00",$0.00
213,Natural,Storm/Hail,Sydney Apr 1999,"At approximately 7.45 pm on 14 April 1999, a torrential hailstorm hit Sydney's inner and eastern suburbs, damaging thousands of homes and cars. Hailstones the size of cricket balls hit the city at more than 200 km per hour. The storm hit 85 suburbs, causing damage to 20,000 houses including windows, roofs and skylights. Seventy thousand cars sustained windscreen and panel damage. The worst affected areas included the south-east suburbs of Kensington, Kingsford, Botany, Mascot, Randwick and Paddington. One person died as a result of the storm.  The Insurance Council of Australia estimated the 1999 damage at $1700 million, with the 2011 estimated normalised cost of $4296 million.",1999,-33.90967560,151.22302250,,500,50,1,"$1,700,000,000.00",20000,,NSW,http://www.emknowledge.gov.au/resource/?id=213,"$1,779,000,000.00",$0.00
377,Natural,Storm/Hail,South-East Queensland,"From 24 to 26 January 2004, a ridge of high pressure extended south of Tasmania over to New Zealand. This placed Brisbane in a hot humid north to north westerly air stream for the week. These conditions produced a succession of severe thunderstorms causing widespread damage in south-east Queensland, particularly in Brisbane, Ipswich and the Gold and Sunshine Coasts. Towns affected included Currumbin, Coolangatta, Fortitude Valley, Woolloongabba, Oxley, Coorparoo, Warrick, Ipswich, Bundamba, Bellbowrie, Calliope, Jimboomba, Beaudesert, Gatton, Nanango, Archerfield, Toowoomba, Kawana Waters, Caloundra, Morerton Bay, Maryborough and Rockhampton.  The Amberley Royal Australian Air Force base recorded a wind gust of 111 km per hour and a sustained wind of 100 km per hour for a 10 minute period. Severe wind combined with large hailstorms caused widespread damage and houses were affected by fallen trees and debris. Furthermore, there was damage to infrastructure and 121,000 houses in the Brisbane area lost power.  The Insurance Council of Australia estimated the 2004 damage at $28.5 million, with the 2011 estimated normalised cost of $54 million.",2004,-28.13527489,153.48655700,,,3,1,"$28,500,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=377,"$34,000,000.00",$0.00
23,Natural,Storm/Hail,Lismore,"On 8 October 2007 a super-cell thunderstorm with large hailstones the size of tennis balls hit Lismore at 1.50 pm causing chaos in the central business district. There was extensive damage to central Lismore as a result of the large hail and strong winds. South Lismore was hit again on 9 October by hail 6 cm in diameter and strong winds estimated at 100 km per hour, which caused widespread damage. Approximately 20 mm rain fell in 10 minutes. Seventeen people were injured by hail or flying glass from smashed windows. Homes and motor vehicles were damaged, trees were uprooted by flash flooding and there were many power outages. Buildings were damaged including City Hall, the police station, ambulance station, hospital and other council buildings as well as small businesses.  There were approximately 300 calls for assistance received by the SES.  The Insurance Council of Australia estimated the 2006 damage at $97 million, with the 2011 estimated normalised cost of $109 million.",2007,-28.80650711,153.27694700,,,17,,"$97,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=23,"$105,500,000.00",$0.00
240,Natural,Storm/Hail,Sydney Jan 1947,"On 1 January 1947 at 2.30 pm, a severe hailstorm spread over Sydney, with hail stones reportedly falling in some instances up to 1.8 kg. The hail caused widespread damage to the area.  The storm started in the St. George and Canterbury-Bankstown districts, tracking across Sydney from the south-western suburbs to the eastern suburbs. Many city buildings, such as the Art Gallery and Central Station, sustained extensive damage and more than 300 people were hospitalised.  Suburbs affected include Bankstown, Belmore, Enfield, Rockdale, Bexley North, Punchbowl Hurstville, Marrickville, Stanmore, Enmore, Newtown. Redfern, Mascot, Botany, Waterloo, Paddington, Bondi, Edgecliff, Double Bay, Rose Bay, Vaucluse, Darling Point, Cremorne, Beecroft and the central and southern part of the city.",1947,-33.81110382,151.21307370,,,300,,,,,NSW,http://www.emknowledge.gov.au/resource/?id=240,"$150,000,000.00",$0.00
280,Natural,Storm/Hail,Brisbane and Region,"On 16 December 1998, a severe storm crossed Brisbane suburbs causing extensive hail damage. The most affected suburbs were Clayfield, Windsor, Wilston, Albion, Northgate and Wavell Heights.  The Insurance Council of Australia estimated the 1998 damage at $76 million, with the 2011 estimated normalised cost of $254 million.",1998,-27.41870308,153.05532840,,,,,"$76,000,000.00",2600,,QLD,http://www.emknowledge.gov.au/resource/?id=280,"$76,000,000.00",$0.00
399,Natural,Storm/Hail,Brisbane,"A hailstorm brought about by unusual weather conditions created widespread flooding and significant damage to the city of Brisbane. The cause of the extreme weather was a vast difference between the ground temperature and a below freezing stratosphere temperature, combined with damp air situated on the coast.  Hail was reported as being 15 cm deep across roads in some areas. There was significant damage to buildings and cars. Over 200 lightning strikes were recorded and as a result Brisbane Airport was required to close for an hour until the storm subsided. Approximately 6500 properties lost power and the SES responded to 160 calls, caused by flooding waters, fallen power lines and trees.  The Insurance Council of Australia estimated the 2005 damage at $17.6 million, with the 2011 estimated normalised cost of $28 million.",2005,-27.47093391,153.02349850,,,,,"$17,600,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=399,"$17,600,000.00",$0.00
402,Natural,Storm/Hail,Gold Coast,"On 12 October 2005, a severe thunderstorm caused a hailstorm in the Gold and Sunshine Coasts. In some regions of Queensland hailstones of up to 7 cm in diameter were reported. The major suburbs and towns affected include Helensvale, Oxenford, Coomera, Mt Nathan, Gaven, Pacific Pines, Arundel, Coombabah, Toowoomba, Gatton, Laidley and Esk.  State Emergency Service crews responded to more than 724 calls for help as the hailstorm damage spread to houses, buildings and cars. Approximately 2000 motor vehicles and 500 homes were damaged.  The Insurance Council of Australia estimated the 2005 damage at $61 million, with the 2011 estimated normalised cost of $89 million.",2005,-27.92241287,153.33787540,,,,,"$61,000,000.00",,500,QLD,http://www.emknowledge.gov.au/resource/?id=402,"$61,000,000.00",$0.00
404,Natural,Storm/Hail,Lake Grace,"On 16 October 2005, a complex low pressure system moved through the Central Wheatbelt and the Great Southern. Severe thunderstorms associated with the system caused hail damage to crops in the Lake Grace area from approximately 2.30 to 4.30 pm. More than 200 farms were affected. The area covered was 150 km from north to south and 50 km west to east. In most places the hailstorm lasted for approximately one hour and hail measured between 1 cm and 3 cm in diameter. In some places the hail was up to 25 cm deep. Over 5000 hectares of crops were destroyed and another 5500 hectares had at least 30 to 40 per cent damage. Estimates put the cost of the damage at over $10 million.",2005,-33.10052109,118.46662140,,,,,"$10,000,000.00",,,WA,http://www.emknowledge.gov.au/resource/?id=404,"$10,000,000.00",$0.00
471,Natural,Storm/Hail,Brighton,"A severe storm caused hail damage in northern Brisbane, Bracken Ridge, and extensive damage to 5000 homes in Brighton.  The Insurance Council of Australia estimated the 1980 damage at $15 million, with the 2011 estimated normalised cost of $238 million.",1980,-27.30474854,153.06268310,,,,,"$15,000,000.00",5000,,QLD,http://www.emknowledge.gov.au/resource/?id=471,"$15,000,000.00",$0.00
472,Natural,Storm/Hail,Armidale and Tamworth,"On 29 September 1996, a hail storm approached the city of Armidale from the west-south-west measuring 2 km wide and 15 km long.  Hail stones fell measuring up to 80 mm in diameter and southerly winds were recorded up to 160 km per hour at the Armidale Airport weather station. The area was declared a disaster zone. 5000 buildings and homes, and 4000 motor vehicles were damaged. State Emergency Service crews were brought in from across the state to assist. Ten people sustained serious injury.  The Insurance Council of Australia estimated the 1996 damage at $104 million, with the 2011 estimated normalised cost of $288 million.",1996,-30.51434326,151.66696170,,,10,,"$104,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=472,"$109,000,000.00",$0.00
500,Natural,Storm/Hail,Sydney Dec 2007,"On 9 December 2007 in the north-west suburbs of Sydney a severe thunderstorm with strong winds and hail caused widespread damage from Blacktown to Wahroonga. The largest confirmed hail size was 7 cm at Blacktown and 6 cm at Wahroonga with an unconfirmed report of 11 cm hail at Cherrybrook.  On the Central Coast, a thunderstorm with very heavy rain and strong winds was reported. Wind gusts reached 85 km per hour at Mangrove Mountain. At Terrigal 36 mm of rain and 30 mm at Newcastle was recorded within 30 minutes. At Mount Seaview there were thunderstorms all day with heavy rain up to 81 mm from 9.00 am to 8.00 pm.  Approximately 20,000 homes lost power and there were more than 6000 calls for assistance received by the SES. Trees were uprooted and houses and motor vehicles were damaged. More than 30 people were treated for cuts and bruises from the storm.  The Insurance Council of Australia estimated the 2007 damage at $415 million, with the 2011 estimated normalised cost of $486 million.",2007,-33.91594315,151.03565980,,,30,,"$415,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=500,"$430,000,000.00",$0.00
118,Natural,Storm/Hail,Illawarra and Sydney,"On the 31 August 1996, an East Coast Low created a storm that was considered one of the most serious in the decade. Widespread damage from heavy rain and strong wind occurred, reaching storm force (averaging above 89 km per hour and peaking at 119 km per hour at Bellambi Point. Wind gusts in excess of 93 km per hour were recorded at Norah Head, Fort Denison, Sydney Airport and Wollongong.  The main Illawarra/South Coast rail line was cut, and rainfall totalled 386 mm at Darkes Forest, while Wollongong and Robertson both recorded 122 mm in 24 hours.  The Insurance Council of Australia estimated the 1996 damage at $10 million, with the 2011 estimated normalised cost of $30 million.",1996,-34.23423004,150.91918950,,,,,"$10,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=118,"$10,000,000.00",$0.00
188,Natural,Storm/Hail,Adelaide,"On 6 December 1986 two severe storms occurred over Adelaide and region with strong winds heavy and rain. Most damage was caused by wind and there was some flooding reported. Some areas in Adelaide Hills and the Far-North of the state were flooded.  The Insurance Council of Australia estimated the 1986 damage at $10 million, with the 2011 estimated normalised cost of $50 million.",1986,-34.92745972,138.59999080,,50,,,"$10,000,000.00",,,SA,http://www.emknowledge.gov.au/resource/?id=188,"$15,000,000.00",$0.00
491,Natural,Storm/Hail,South-East Queensland Nov 2008,"Between 16 and 22 November 2008 heavy rains and subsequent flooding affected the Brisbane region and surrounding areas. A surface trough developed through inland Queensland and combined with an upper level trough system to deliver severe thunderstorms and flood rainfall across parts of south-east Queensland. The system affected multiple towns including Ipswich, Lockyer Valley, Bundamba, Tallagalla, Forest Hill and Ebbw Vale.  The heavy deluge produced significant rainfall over the catchment areas, which resulted in rapid river rises and consequent flooding. There was widespread damage to infrastructure including roads, railway lines and bridges as well as buildings and houses. Furthermore, many vehicles were damaged due to the rapid rise in rivers and creeks.  A person died when their car was swept away by floodwaters at a crossing on Laidley Creek at Forest Hill near Gatton.  The Insurance Council of Australia estimated the 2008 damage at $309 million, with the 2011 estimated normalised cost of $355 million.",2008,-27.61308670,152.75819400,,,,1,"$309,000,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=491,"$313,000,000.00",$0.00
17,Natural,Storm/Hail,New South Wales East Coast Low,"In June 2007 there were five east coast lows off the coast of New South Wales. The first and most severe occurred over 8-9 June. Heavy rain, strong winds and large ocean swells resulted in widespread damage to coastal regions of the Hunter, Central Coast and Sydney Metropolitan areas. The Queen's birthday weekend east coast lows developed in a pre-existing trough of low pressure over the northern Tasman Sea. This trough was directing a humid north-east to south-east air stream across north-east New South Wales and there was a weak low analysed just off the coast near Coffs Harbour on 8 June. The low moved south along the New South Wales coast, before moving out into the Tasman Sea on 10 June 2007.  Thunderstorms caused record breaking flooding in Newcastle, with 164.6 mm of rain falling in 6 hours from 3 pm to 9 pm, causing many shops and businesses to flood and hundreds of cars to be stranded or swept away. This storm event is often associated with the grounding of the Pasha Bulker (a 40,000 tonne bulk carrier ship) which occurred on 8 June on Nobbys Beach in Newcastle and was not re-floated until 2 July. Approximately 6000 people were evacuated from Maitland (near Newcastle) when it was considered that a levee may have burst.  In the Hunter Valley it was reported as the worst flooding in 52 years. Major flooding in the Hunter River occurred from 8 to 13 June and in the Paterson and Williams River from the 8 to 9 June. Moderate flooding occurred in the Wyong, Colo and Nepean Rivers.  Ferry services were cancelled on Sydney Harbour due to the weather conditions. The Cremorne wharf collapsed and sank due to large ocean swells. Beaches were eroded at many Sydney locations, due to swells up to 14 metres high. High winds blew beach sand over 100 metres inland. Over 200,000 homes reportedly lost power in the Sydney - Newcastle area due to flooding and high winds. Many thousands of homes and businesses lost telephone services when telephone exchanges were flooded.  A natural disaster was declared in the Hunter Valley and the Central Coast areas. There were a total of nine fatalities associated with the storm. Nearly 20,000 calls for assistance were made to the State Emergency Service.  The Insurance Council of Australia estimated the 2007 damage at $1480 million, with the 2011 estimated normalised cost of $1742 million.",2007,-32.92599487,151.77886960,6000,,,9,"$1,480,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=17,"$2,116,000,000.00",$0.00
